ID,Price,Address,zip,status,Subdivision,Year Built,Bedrooms,Bathrooms,Approx SQFT
1048,440000,5505 W WHITTON AVE,85031,Active,MARYVALE TERRACE 3 TR A,1956,3,2,1365
1049,530000,1313 E Dunlap AVE,85020,Active,Northern-Aire Estates,1969,3,2,1849
1050,450000,4416 N 18TH PL,85016,UCB (Under Contract-Backups),PETERS VIEW TRACT 2,1945,2,1,1276
1051,926500,100 W Northern AVE 1,85021,Active,The Collection North Central,2022,3,2.5,2136
1052,926500,100 W NORTHERN AVE A,85021,Active,The Collection: North Central,2022,3,2.5,2109
1053,975000,6706 W TIVOLI WAY,85043,Active,None,2007,5,3,4423
1054,850000,207 E Monterey WAY,85012,Active,MONTEREY MEDICAL PLAZA,1956,2,2,2642
1055,395000,5017 S 19TH DR,85041,Active,BRAEWOOD SOUTH,1974,3,2,1290
1056,485000,1018 W 12TH PL,85281,Active,PARKWAY MANOR 4,1963,4,2,1529
1057,445000,1812 E JONES AVE,85040,Active,PROGRESS PLACE,1955,4,2.5,2004
1058,875000,2130 E Turney AVE 3,85016,UCB (Under Contract-Backups),Turney Court,2022,4,4.5,2530
1059,895000,2130 E Turney AVE 2,85016,Active,Turney Court,2022,4,4.5,2530
1060,887000,2130 E Turney AVE 4,85016,UCB (Under Contract-Backups),Turney Court,2022,4,4.5,2530
1061,940000,1008 S WILSON ST S,85281,Active,GOODWIN HOMES,1945,4,3,864
1062,600000,1204 S ROOSEVELT ST,85281,Active,STATE COLLEGE HOMES LOTS 33-40,1950,5,2,1650
1063,550000,1221 S WILSON ST,85281,Active,STATE COLLEGE HOMES LOTS 33-40,1945,3,2,1218
1064,500000,514 W 9TH ST,85281,Active,MITCHELL SUB,1948,3,1,1152
1065,450000,1036 W 10TH ST,85281,Active,WESTERN VILLAGE 4 LOT 127-144,1961,3,1.5,1290
1066,399900,4109 W SELDON LN,85051,Active,MANZANITA MANOR,1977,3,1.75,1823
1067,399900,4435 W SUNNYSLOPE LN,85302,Active,SKYVIEW NORTH 1,1971,4,2,1555
1068,525000,10637 N 16TH AVE,85029,Active,DESERT COVE EXTENSION RESUB LOT 19,2021,3,2,1458
1069,650000,7837 N 13TH ST,85020,Active,SUNSET BOWL,1977,3,3,2134
1070,475000,4027 W CAMELBACK RD,85019,Active,JOHNSON PLACE,1948,3,1,1140
1071,948040,1359 E MCLELLAN BLVD,85014,UCB (Under Contract-Backups),Kensington,2022,5,4.5,3314
1072,300000,330 N 21ST AVE,85009,Active,CHRISTY ACRES BLK 1,1940,4,2,1373
1073,699500,814 E LAWRENCE RD,85014,Active,BEVERLY MANOR LOT 7 BLK 4,1975,4,3.5,2491
